iteration,train_loss,val_loss,acc,val_acc
0,2.294827699661255,6.901415032186326,0.125,0.0993
100,2.073234852552414,1.924154384121014,0.2265625,0.2578
200,1.899740207195282,1.8480057883414494,0.29578125,0.2989
300,1.8186631691455841,1.7933627769445917,0.345625,0.3349
400,1.7243910598754884,1.8549332512412102,0.4003125,0.3704
500,1.6391263711452484,1.483071583851128,0.43015625,0.4454
600,1.5522161674499513,1.5097632484071573,0.4821875,0.467
700,1.5162231075763701,1.3540858880729432,0.49796875,0.5186
800,1.4314288306236267,1.5096455121495922,0.5340050377833753,0.4748
900,1.4068966495990753,1.2980315844724133,0.55171875,0.544
1000,1.3556240499019623,1.3483052117050074,0.57046875,0.5322
1100,1.3130241441726684,1.917275848662018,0.59484375,0.3874
1200,1.312999612092972,1.0150844234569816,0.59515625,0.6304
1300,1.2946269226074218,0.9661159424265479,0.6003125,0.6581
1400,1.275358110666275,1.1792411143612709,0.6103125,0.5843
1500,1.2403720235824585,1.055681225600516,0.6246875,0.6408
1600,1.2445311546325684,1.4646015265944656,0.6177581863979849,0.5147
1700,1.2004398721456528,0.9995613553721434,0.63984375,0.6526
1800,1.1816586452722548,1.4202104245021845,0.64765625,0.5498
1900,1.1820003789663316,1.014502390554756,0.65734375,0.6503
2000,1.1533349883556365,1.022007411072968,0.66671875,0.6529
2100,1.152381084561348,1.0045431666313462,0.67171875,0.6618
2200,1.128151164650917,0.8262844381818346,0.6790625,0.7156
2300,1.1198237502574921,0.9538407447231803,0.68171875,0.6725
2400,1.1206284111738205,0.9004047987567392,0.6752204030226701,0.6933
2500,1.0943002539873123,0.992703593840265,0.69734375,0.6532
2600,1.0832960212230682,1.0190567810823963,0.69640625,0.6506
2700,1.0644222962856293,0.8658751230330983,0.7065625,0.7026
2800,1.0826259988546372,0.8325441730250219,0.7084375,0.7197
2900,1.063515578508377,0.7800881298863964,0.69953125,0.7314
3000,1.0624483299255372,0.8062898076263962,0.71125,0.7321
