iteration,train_loss,val_loss,acc,val_acc
0,2.2937700748443604,nan,0.171875,0.1
100,2.0090553069114687,1.8077439267164583,0.2540625,0.3268
200,1.800613420009613,1.8084452478748978,0.349140625,0.3374
300,1.6642423212528228,1.453877985857095,0.43390625,0.4734
400,1.5468102240562438,1.3249800903781963,0.48008155583437895,0.5182
500,1.4566757571697235,1.28095928612788,0.53234375,0.5404
600,1.3752767467498779,1.4282204664436875,0.5634375,0.5146
700,1.3418750071525574,1.3335514493808625,0.57765625,0.5393
800,1.2784214437007904,1.2639913896846164,0.6064930991217063,0.5685
900,1.236913582086563,1.0640357003849783,0.627890625,0.6342
1000,1.2067402970790864,0.9827437294516593,0.63734375,0.6607
1100,1.1779965955018996,1.0147547528242609,0.654453125,0.6588
1200,1.1442266684770583,1.116907764392294,0.6678168130489335,0.6216
1300,1.1119115519523621,0.8497291757802296,0.687578125,0.7072
1400,1.0977643239498138,1.086117745584743,0.68734375,0.6305
1500,1.0857883375883102,0.9551346248881832,0.6978125,0.6809
1600,1.0502291291952133,0.9229417109185722,0.7129077791718946,0.6879
1700,1.0242196398973464,0.799926987119541,0.72109375,0.7268
1800,1.0097698366641998,0.798316576108811,0.72765625,0.7347
1900,1.020001517534256,0.7352810591269451,0.726953125,0.745
2000,0.9845434749126434,0.8759003775134967,0.7372961104140527,0.7132
2100,0.9703884744644165,0.7945551724190925,0.7465625,0.7299
2200,0.9660714143514633,0.720693486321504,0.753046875,0.7596
2300,0.954771568775177,0.8228900331980104,0.76171875,0.7188
2400,0.9306692516803742,0.7978211722935841,0.7609002509410289,0.7353
2500,0.9391169786453247,0.7227936707864142,0.764765625,0.7607
2600,0.9434139460325242,0.853245407153087,0.758359375,0.7105
2700,0.9220812475681305,0.8703589633012273,0.766328125,0.7122
2800,0.8993498504161834,0.7447226915010221,0.7757998745294856,0.7548
2900,0.8998584187030793,0.705019821596753,0.77890625,0.7663
3000,0.8867505669593811,0.6030642234595718,0.776171875,0.7983
3100,0.8883433192968369,0.5895946308685716,0.777578125,0.8007
3200,0.8721704387664795,0.6129823879451509,0.7892095357590966,0.7929
3300,0.8717422419786454,0.694797573765372,0.786015625,0.7697
3400,0.8668407076597213,0.6746961015045263,0.79328125,0.7763
3500,0.8517294627428055,0.5838604117654691,0.792109375,0.8077
3600,0.8519300794601441,0.6183096060327663,0.7943851944792973,0.79
3700,0.8585790610313415,0.6069203544953826,0.7965625,0.8016
3800,0.8421465343236924,0.5298557122042225,0.8003125,0.8219
3900,0.8406869024038315,0.5244247524221991,0.798046875,0.8283
4000,0.8326049447059631,0.6012802754238153,0.8042659974905897,0.7999
4100,0.83062080681324,0.5935265640164636,0.8059375,0.7996
4200,0.820681329369545,0.6111023441241805,0.81140625,0.8061
4300,0.8297042387723923,0.6195548198595169,0.8022271016311167,0.7934
4400,0.8265748816728592,0.5401567706636562,0.805,0.818
4500,0.8109071069955825,0.5078304512485577,0.8084375,0.8322
